Sampling_Date,Year,Month,Season,Operator,CO2_trtmt,Ring,Block,Collar_Unique_ID,SampleTrackerNo,TFUcorr_Final_CH4_flux,TFUcorr_Final_CO2_flux,TFUcorr_Final_N2O_flux,Final_CH4_MDF,Final_CO2_MDF,Final_N2O_MDF
09/01/2015,2015,Jan,Summer,Jasmine,Ambient,6,3,6.6,8904,-20.846,238.916,20.972,9.91,3.918,4.062
09/01/2015,2015,Jan,Summer,Jasmine,Ambient,6,3,6.7,8905,-58.969,184.755,7.513,9.866,3.901,4.044
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,1,1,1,9140,-19.855,180.458,-0.854,10.401,4.113,4.263
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,1,1,1.1,9141,-12.129,199.447,13.455,10.001,3.955,4.1
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,1,1,1.2,9142,-15.425,199.448,-2.61,9.714,3.841,3.982
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,1,1,1.4,9143,4.129,195.999,14.601,10.305,4.075,4.224
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,1,1,1.5,9144,-10.662,227.149,16.132,10.385,4.106,4.257
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,1,1,1.6,9145,-32.383,220.189,-3.148,10.922,4.319,4.477
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,1,1,1.7,9146,,,,,,
06/02/2015,2015,Feb,Summer,Chris,Ambient,2,1,2,9147,0.914,188.855,16.108,10.38,4.104,4.255
06/02/2015,2015,Feb,Summer,Chris,Ambient,2,1,2.1,9148,0.108,274.807,16.413,10.272,4.062,4.211
06/02/2015,2015,Feb,Summer,Chris,Ambient,2,1,2.2,9149,-9.194,160.894,-0.916,9.464,3.742,3.879
06/02/2015,2015,Feb,Summer,Chris,Ambient,2,1,2.3,9150,12.704,247.749,-2.109,10.447,4.131,4.282
06/02/2015,2015,Feb,Summer,Chris,Ambient,2,1,2.5,9151,-2.474,163.997,54.124,10.503,4.153,14.859
06/02/2015,2015,Feb,Summer,Chris,Ambient,2,1,2.6,9152,-5.301,173.304,15.848,10.498,4.151,4.303
06/02/2015,2015,Feb,Summer,Chris,Ambient,2,1,2.7,9153,-8.184,270.026,24.587,10.334,4.086,4.236
06/02/2015,2015,Feb,Summer,Loic,Ambient,3,2,3,9154,-15.998,252.563,3.256,10.029,3.965,4.111
06/02/2015,2015,Feb,Summer,Loic,Ambient,3,2,3.1,9155,-31.219,197.955,4,9.85,3.895,4.038
06/02/2015,2015,Feb,Summer,Loic,Ambient,3,2,3.2,9156,-20.818,196.691,6.615,10.381,4.105,4.255
06/02/2015,2015,Feb,Summer,Loic,Ambient,3,2,3.4,9157,-33.278,231.249,-0.274,10.218,4.04,4.189
06/02/2015,2015,Feb,Summer,Loic,Ambient,3,2,3.5,9158,-21.543,202.658,5.137,10.152,4.014,4.161
06/02/2015,2015,Feb,Summer,Loic,Ambient,3,2,3.6,9159,-22.28,241.274,6.308,10.064,3.979,4.125
06/02/2015,2015,Feb,Summer,Loic,Ambient,3,2,3.7,9160,-16.634,192.651,2.582,9.908,3.918,4.061
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,4,2,4,9161,,,,,,
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,4,2,4.1,9162,12.292,342.985,7.674,10.785,4.265,4.421
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,4,2,4.3,9163,-19.868,226.474,7.376,9.732,3.848,3.989
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,4,2,4.4,9164,-20.61,230.142,2.221,10.356,4.095,4.245
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,4,2,4.5,9165,-22.388,233.339,0.817,10.293,4.07,4.219
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,4,2,4.6,9166,-29.063,200.239,29.89,10.786,4.265,4.421
06/02/2015,2015,Feb,Summer,Jasmine,Elevated,4,2,4.7,9167,-19.05,211.019,-10.757,9.678,3.827,3.967
06/02/2015,2015,Feb,Summer,Chris,Elevated,5,3,5,9168,-25.305,185.097,21.347,9.753,3.856,3.998
06/02/2015,2015,Feb,Summer,Chris,Elevated,5,3,5.1,9169,-38.947,208.584,-8.413,9.938,3.93,4.074
06/02/2015,2015,Feb,Summer,Chris,Elevated,5,3,5.2,9170,-39.728,213.569,-4.434,10.162,4.018,4.166
06/02/2015,2015,Feb,Summer,Chris,Elevated,5,3,5.3,9171,-20.676,195.905,5.735,10.285,4.067,4.216
06/02/2015,2015,Feb,Summer,Chris,Elevated,5,3,5.4,9172,-16.117,198.479,-34.258,10.354,4.094,4.244
06/02/2015,2015,Feb,Summer,Chris,Elevated,5,3,5.5,9173,-30.396,278.093,4.798,9.814,3.88,4.023
06/02/2015,2015,Feb,Summer,Chris,Elevated,5,3,5.6,9174,-42.811,185.863,5.52,10.248,4.052,4.201
06/02/2015,2015,Feb,Summer,Loic,Ambient,6,3,6.1,9175,-46.116,288.965,4.252,10.358,4.096,4.246
06/02/2015,2015,Feb,Summer,Loic,Ambient,6,3,6.2,9176,-37.153,368.795,17.837,10.24,4.049,4.197
06/02/2015,2015,Feb,Summer,Loic,Ambient,6,3,6.3,9177,,244.711,17.263,34.274,3.926,4.07
06/02/2015,2015,Feb,Summer,Loic,Ambient,6,3,6.4,9178,-40.03,246.542,12.729,10.461,4.136,4.288
06/02/2015,2015,Feb,Summer,Loic,Ambient,6,3,6.5,9179,0.168,306.312,50.652,10.652,4.212,4.366
06/02/2015,2015,Feb,Summer,Loic,Ambient,6,3,6.6,9180,-17.24,288.845,25.984,10.094,3.991,4.137
06/02/2015,2015,Feb,Summer,Loic,Ambient,6,3,6.7,9181,-36.808,213.788,11.693,10.049,3.973,4.119
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,1,1,1,9756,-21.393,96.566,-2.465,10.278,4.064,4.213
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,1,1,1.1,9757,-21.449,55,0.519,9.812,3.88,4.022
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,1,1,1.2,9758,-29.223,103.532,-0.142,9.563,3.781,3.92
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,1,1,1.4,9759,-11.366,94.874,-0.216,10.168,4.021,4.168
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,1,1,1.5,9760,-34.691,88.921,-2.412,10.221,4.041,4.19
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,1,1,1.6,9761,-30.113,100.323,,10.817,4.277,4.434
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,1,1,1.7,9762,-8.703,126.296,-4.031,9.983,3.947,4.092
09/03/2015,2015,Mar,Summer,Chris,Ambient,2,1,2,9763,-33.949,77.232,0.602,10.31,4.077,4.226
09/03/2015,2015,Mar,Summer,Chris,Ambient,2,1,2.1,9764,-16.262,116.852,0.51,10.254,4.054,4.203
09/03/2015,2015,Mar,Summer,Chris,Ambient,2,1,2.2,9765,-33.066,72.753,-4.126,9.359,3.701,3.836
09/03/2015,2015,Mar,Summer,Chris,Ambient,2,1,2.3,9766,-16.894,83.323,6.813,10.283,4.066,4.215
09/03/2015,2015,Mar,Summer,Chris,Ambient,2,1,2.5,9767,-36.637,79.915,-0.085,10.412,4.117,4.268
09/03/2015,2015,Mar,Summer,Chris,Ambient,2,1,2.6,9768,-21.415,67.262,-3.526,10.375,4.102,4.253
09/03/2015,2015,Mar,Summer,Chris,Ambient,2,1,2.7,9769,-30.91,118.458,-1.655,10.269,4.06,4.209
09/03/2015,2015,Mar,Summer,Chris,Ambient,3,2,3,9770,-50.149,107.737,-0.761,9.839,3.891,4.033
09/03/2015,2015,Mar,Summer,Chris,Ambient,3,2,3.1,9771,-42.949,108.954,0.59,9.598,3.795,3.934
09/03/2015,2015,Mar,Summer,Chris,Ambient,3,2,3.2,9772,-30.038,123.669,1,10.101,3.994,4.14
09/03/2015,2015,Mar,Summer,Chris,Ambient,3,2,3.4,9773,-49.489,124.139,0.635,9.91,3.919,4.062
09/03/2015,2015,Mar,Summer,Chris,Ambient,3,2,3.5,9774,-43.591,117.48,2.351,9.889,3.91,4.054
09/03/2015,2015,Mar,Summer,Chris,Ambient,3,2,3.6,9775,-42.974,132.306,-1.283,9.776,3.866,4.007
09/03/2015,2015,Mar,Summer,Chris,Ambient,3,2,3.7,9776,-49.788,120.696,-4.569,9.549,3.776,3.914
09/03/2015,2015,Mar,Summer,Loic,Elevated,4,2,4,9777,-27.648,150.251,14.905,10.085,3.988,4.134
09/03/2015,2015,Mar,Summer,Loic,Elevated,4,2,4.1,9778,-43.671,215.448,1.796,10.353,4.094,4.244
09/03/2015,2015,Mar,Summer,Loic,Elevated,4,2,4.3,9779,-41.998,98.783,0.06,9.338,3.692,3.828
09/03/2015,2015,Mar,Summer,Loic,Elevated,4,2,4.4,9780,-17.065,183.217,10.276,9.834,3.888,4.031
09/03/2015,2015,Mar,Summer,Loic,Elevated,4,2,4.5,9781,-44.427,153.165,2.938,9.912,3.919,4.063
09/03/2015,2015,Mar,Summer,Loic,Elevated,4,2,4.6,9782,-38.926,164.646,0.396,10.408,4.115,4.266
09/03/2015,2015,Mar,Summer,Loic,Elevated,4,2,4.7,9783,-31.265,130.724,4.061,9.398,3.716,3.852
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,5,3,5,9784,-77.636,103.988,3.53,9.441,3.733,3.87
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,5,3,5.1,9785,-54.078,129.879,-0.418,9.713,3.841,3.982
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,5,3,5.2,9786,-53.945,145.101,2.693,9.919,3.922,4.066
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,5,3,5.3,9787,-37.183,112.009,0.839,10.015,3.96,4.105
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,5,3,5.4,9788,-50.443,148.092,1.218,10.03,3.966,4.111
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,5,3,5.5,9789,-57.447,202.925,-2.037,9.492,3.753,3.891
09/03/2015,2015,Mar,Summer,Jasmine,Elevated,5,3,5.6,9790,-52.155,105.494,0.908,9.993,3.951,4.096
09/03/2015,2015,Mar,Summer,Loic,Ambient,6,3,6.1,9791,-52.34,186.101,2.934,9.961,3.939,4.083
09/03/2015,2015,Mar,Summer,Loic,Ambient,6,3,6.2,9792,-29.157,197.505,9.626,9.848,3.894,4.037
09/03/2015,2015,Mar,Summer,Loic,Ambient,6,3,6.3,9793,-60.846,134.905,-0.477,9.544,3.774,3.912
09/03/2015,2015,Mar,Summer,Loic,Ambient,6,3,6.4,9794,-43.382,169.155,-2.219,10.143,4.011,4.158
09/03/2015,2015,Mar,Summer,Loic,Ambient,6,3,6.5,9795,-41.203,149.755,1.495,10.328,4.084,4.234
09/03/2015,2015,Mar,Summer,Loic,Ambient,6,3,6.6,9796,-26.94,191.659,21.903,9.716,3.842,3.983
09/03/2015,2015,Mar,Summer,Loic,Ambient,6,3,6.7,9797,-54.522,137.395,10.483,9.64,3.812,3.951
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,1,1,1,9822,-8.729,144.846,-0.537,10.406,4.115,4.266
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,1,1,1.1,9823,-13.804,128.275,-0.068,9.983,3.947,4.092
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,1,1,1.2,9824,-6.166,133.203,-0.265,9.783,3.868,4.01
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,1,1,1.4,9825,-16.612,147.494,5.059,10.363,4.098,4.248
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,1,1,1.5,9826,-15.718,160.664,12.214,10.387,4.107,4.258
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,1,1,1.6,9827,-20.196,125.836,3.686,10.972,4.338,4.498
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,1,1,1.7,9828,-14.334,111.228,-0.294,10.225,4.043,4.191
09/04/2015,2015,Apr,Autumn,Jasmine,Ambient,2,1,2,9829,-15.841,128.629,0.874,10.393,4.11,4.26
09/04/2015,2015,Apr,Autumn,Jasmine,Ambient,2,1,2.1,9830,-16.095,168.186,5.897,10.342,4.089,4.239
09/04/2015,2015,Apr,Autumn,Jasmine,Ambient,2,1,2.2,9831,-1.66,72.498,5.044,9.562,3.781,3.92
09/04/2015,2015,Apr,Autumn,Jasmine,Ambient,2,1,2.3,9832,-9.467,150.799,7.473,10.507,4.155,4.307
09/04/2015,2015,Apr,Autumn,Jasmine,Ambient,2,1,2.5,9833,-11.283,147.971,-0.287,10.592,4.188,4.342
09/04/2015,2015,Apr,Autumn,Jasmine,Ambient,2,1,2.6,9834,7.005,114.86,11.883,10.563,4.177,4.33
09/04/2015,2015,Apr,Autumn,Jasmine,Ambient,2,1,2.7,9835,-19.586,197.372,10.502,10.249,4.052,4.201
09/04/2015,2015,Apr,Autumn,Chris,Ambient,3,2,3,9836,-38.956,174.876,-1.114,10.059,3.977,4.123
09/04/2015,2015,Apr,Autumn,Chris,Ambient,3,2,3.1,9837,-11.142,162.896,5.589,9.841,3.891,4.034
09/04/2015,2015,Apr,Autumn,Chris,Ambient,3,2,3.2,9838,-13.116,159.77,1.417,10.409,4.116,4.267
09/04/2015,2015,Apr,Autumn,Chris,Ambient,3,2,3.4,9839,-19.944,192.869,6.905,10.064,3.979,4.125
09/04/2015,2015,Apr,Autumn,Chris,Ambient,3,2,3.5,9840,-21.204,147.66,4.172,10.182,4.026,4.174
09/04/2015,2015,Apr,Autumn,Chris,Ambient,3,2,3.6,9841,-22.624,194.664,2.572,10.067,3.981,4.127
09/04/2015,2015,Apr,Autumn,Chris,Ambient,3,2,3.7,9842,-12.053,181.655,1.508,9.9,3.914,4.058
09/04/2015,2015,Apr,Autumn,Chris,Elevated,4,2,4,9843,-33.412,181.352,-1.453,10.433,4.125,4.277
09/04/2015,2015,Apr,Autumn,Chris,Elevated,4,2,4.1,9844,-14.677,240.87,3.617,10.726,4.241,4.397
09/04/2015,2015,Apr,Autumn,Chris,Elevated,4,2,4.3,9845,-18.814,174.293,4.91,9.72,3.844,3.984
09/04/2015,2015,Apr,Autumn,Chris,Elevated,4,2,4.4,9846,-14.272,197.615,2.983,10.295,4.071,4.22
09/04/2015,2015,Apr,Autumn,Chris,Elevated,4,2,4.5,9847,-33.153,171.903,8.531,10.266,4.059,4.208
09/04/2015,2015,Apr,Autumn,Chris,Elevated,4,2,4.6,9848,-22.079,197.224,5.869,10.78,4.262,4.419
09/04/2015,2015,Apr,Autumn,Chris,Elevated,4,2,4.7,9849,-19.262,157.682,5.004,9.702,3.836,3.977
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,5,3,5,9850,-34.254,128.378,0.9,9.742,3.852,3.993
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,5,3,5.1,9851,-38.363,161.993,-0.321,9.952,3.935,4.08
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,5,3,5.2,9852,-37.683,155.931,1.332,10.18,4.025,4.173
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,5,3,5.3,9853,-20.665,156.795,6.56,10.247,4.052,4.2
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,5,3,5.4,9854,-30.951,158.662,-0.95,10.309,4.076,4.226
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,5,3,5.5,9855,-25.81,208.01,2.839,9.808,3.878,4.021
09/04/2015,2015,Apr,Autumn,Jasmine,Elevated,5,3,5.6,9856,-21.76,143.114,1.836,10.255,4.055,4.204
09/04/2015,2015,Apr,Autumn,Chris,Ambient,6,3,6.1,9857,-37.524,158.926,1.978,10.307,4.075,4.225
09/04/2015,2015,Apr,Autumn,Chris,Ambient,6,3,6.2,9858,-16.786,227.388,9.822,10.227,4.044,4.192
09/04/2015,2015,Apr,Autumn,Chris,Ambient,6,3,6.3,9859,-42.397,148.236,3.964,9.947,3.933,4.077
09/04/2015,2015,Apr,Autumn,Chris,Ambient,6,3,6.4,9860,-38.351,104.996,-2.161,10.426,4.122,4.274
09/04/2015,2015,Apr,Autumn,Chris,Ambient,6,3,6.5,9861,-17.837,171.102,10.642,10.616,4.198,4.352
09/04/2015,2015,Apr,Autumn,Chris,Ambient,6,3,6.6,9862,-13.09,162.102,0.874,10.049,3.974,4.119
09/04/2015,2015,Apr,Autumn,Chris,Ambient,6,3,6.7,9863,-17.659,133.676,0.067,10.054,3.975,4.121
08/05/2015,2015,May,Autumn,,Elevated,1,1,1,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,1,1,1.1,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,1,1,1.2,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,1,1,1.4,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,1,1,1.5,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,1,1,1.6,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,1,1,1.7,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,2,1,2,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,2,1,2.1,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,2,1,2.2,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,2,1,2.3,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,2,1,2.5,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,2,1,2.6,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,2,1,2.7,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,3,2,3,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,3,2,3.1,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,3,2,3.2,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,3,2,3.4,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,3,2,3.5,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,3,2,3.6,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,3,2,3.7,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,4,2,4,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,4,2,4.1,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,4,2,4.3,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,4,2,4.4,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,4,2,4.5,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,4,2,4.6,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,4,2,4.7,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,5,3,5,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,5,3,5.1,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,5,3,5.2,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,5,3,5.3,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,5,3,5.4,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,5,3,5.5,,,,,,,
08/05/2015,2015,May,Autumn,,Elevated,5,3,5.6,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,6,3,6.1,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,6,3,6.2,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,6,3,6.3,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,6,3,6.4,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,6,3,6.5,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,6,3,6.6,,,,,,,
08/05/2015,2015,May,Autumn,,Ambient,6,3,6.7,,,,,,,
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,1,1,1,10321,-8.061,83.605,1.267,10.566,4.178,4.331
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,1,1,1.1,10322,7.332,56.703,8.759,10.188,4.028,4.176
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,1,1,1.2,10323,-3.444,90.737,3.714,9.918,3.922,4.066
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,1,1,1.4,10324,-6.553,104.275,11.88,10.442,4.129,4.28
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,1,1,1.5,10325,-12.935,85.109,16.825,10.563,4.176,4.33
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,1,1,1.6,10326,-9.873,91.329,6.231,11.114,4.395,4.556
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,1,1,1.7,10327,-2.135,70.863,8.191,10.394,4.11,4.261
09/06/2015,2015,Jun,Autumn,Chris,Ambient,2,1,2,10328,-5.014,72.422,8.231,10.648,4.21,4.365
09/06/2015,2015,Jun,Autumn,Chris,Ambient,2,1,2.1,10329,9.967,109.445,7.823,10.513,4.157,4.309
09/06/2015,2015,Jun,Autumn,Chris,Ambient,2,1,2.2,10330,3.689,68.551,2.681,9.677,3.826,3.967
09/06/2015,2015,Jun,Autumn,Chris,Ambient,2,1,2.3,10331,3.509,105.999,11.918,10.644,4.209,4.363
09/06/2015,2015,Jun,Autumn,Chris,Ambient,2,1,2.5,10332,-0.486,103.685,6.659,10.743,4.248,4.404
09/06/2015,2015,Jun,Autumn,Chris,Ambient,2,1,2.6,10333,7.485,78.935,27.661,10.685,4.225,4.38
09/06/2015,2015,Jun,Autumn,Chris,Ambient,2,1,2.7,10334,12.922,88.195,20.989,10.54,4.167,4.32
09/06/2015,2015,Jun,Autumn,Chris,Ambient,3,2,3,10335,-5.495,102.829,0.88,10.198,4.032,4.18
09/06/2015,2015,Jun,Autumn,Chris,Ambient,3,2,3.1,10336,-5.684,92.026,4.175,10.033,3.967,4.113
09/06/2015,2015,Jun,Autumn,Chris,Ambient,3,2,3.2,10337,-3.02,76.341,-2.797,10.515,4.158,4.31
09/06/2015,2015,Jun,Autumn,Chris,Ambient,3,2,3.4,10338,-5.512,130.733,3.468,10.427,4.123,4.274
09/06/2015,2015,Jun,Autumn,Chris,Ambient,3,2,3.5,10339,-0.106,80.027,3.658,10.341,4.089,4.239
09/06/2015,2015,Jun,Autumn,Chris,Ambient,3,2,3.6,10340,-8.342,107.294,10.111,10.258,4.056,4.205
09/06/2015,2015,Jun,Autumn,Chris,Ambient,3,2,3.7,10341,2.058,110.343,3.439,10.055,3.976,4.122
09/06/2015,2015,Jun,Autumn,Loic,Elevated,4,2,4,10342,,,,,,
09/06/2015,2015,Jun,Autumn,Loic,Elevated,4,2,4.1,10343,-6.864,78.657,1.211,10.946,4.328,4.487
09/06/2015,2015,Jun,Autumn,Loic,Elevated,4,2,4.3,10344,-4.46,105.314,1.942,9.908,3.918,4.061
09/06/2015,2015,Jun,Autumn,Loic,Elevated,4,2,4.4,10345,-1.924,101.888,10.695,10.525,4.162,4.314
09/06/2015,2015,Jun,Autumn,Loic,Elevated,4,2,4.5,10346,-12.206,110.943,10.802,10.469,4.139,4.291
09/06/2015,2015,Jun,Autumn,Loic,Elevated,4,2,4.6,10347,-7.199,103.643,15.199,10.994,4.347,4.507
09/06/2015,2015,Jun,Autumn,Loic,Elevated,4,2,4.7,10348,-1.06,74.601,2.945,9.876,3.905,4.048
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,5,3,5,10349,-23.196,70.867,-0.934,9.9,3.915,4.058
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,5,3,5.1,10350,-12.566,76.684,6.739,10.105,3.995,4.142
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,5,3,5.2,10351,-27.167,84.728,-0.419,10.31,4.077,4.226
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,5,3,5.3,10352,-10.525,88.875,2.901,10.444,4.13,4.281
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,5,3,5.4,10353,-15.964,87.941,-1.507,10.514,4.157,4.31
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,5,3,5.5,10354,-15.722,103.378,2.388,9.989,3.949,4.094
09/06/2015,2015,Jun,Autumn,Jasmine,Elevated,5,3,5.6,10355,-10.691,82.697,-4.204,10.446,4.13,4.282
09/06/2015,2015,Jun,Autumn,Loic,Ambient,6,3,6.1,10356,-14.294,154.9,7.906,10.522,4.16,4.313
09/06/2015,2015,Jun,Autumn,Loic,Ambient,6,3,6.2,10357,-25.2,177.627,10.761,10.393,4.11,4.26
09/06/2015,2015,Jun,Autumn,Loic,Ambient,6,3,6.3,10358,-19.362,118.129,13.407,10.11,3.998,4.144
09/06/2015,2015,Jun,Autumn,Loic,Ambient,6,3,6.4,10359,-22.977,101.115,1.25,10.686,4.225,4.38
09/06/2015,2015,Jun,Autumn,Loic,Ambient,6,3,6.5,10360,-15.461,105.252,2.158,10.882,4.303,4.46
09/06/2015,2015,Jun,Autumn,Loic,Ambient,6,3,6.6,10361,-10.903,115.786,2.148,10.252,4.054,4.203
09/06/2015,2015,Jun,Autumn,Loic,Ambient,6,3,6.7,10362,,,,,,
07/07/2015,2015,Jul,Winter,Jasmine,Elevated,1,1,1,10678,-11.204,71.283,2.575,10.721,4.239,4.395
07/07/2015,2015,Jul,Winter,Jasmine,Elevated,1,1,1.1,10679,9.26,51.388,9.142,10.359,4.096,4.246
07/07/2015,2015,Jul,Winter,Jasmine,Elevated,1,1,1.2,10680,24.971,61.105,19.979,10.053,3.975,4.121
07/07/2015,2015,Jul,Winter,Jasmine,Elevated,1,1,1.4,10681,-11.111,71.499,57.131,10.594,4.189,4.342
07/07/2015,2015,Jul,Winter,Jasmine,Elevated,1,1,1.5,10682,-13.929,44.704,5.898,10.749,4.25,4.406
07/07/2015,2015,Jul,Winter,Jasmine,Elevated,1,1,1.6,10683,3.232,75.284,9.948,11.319,4.475,4.64
07/07/2015,2015,Jul,Winter,Jasmine,Elevated,1,1,1.7,10684,-6.819,37.64,9.115,10.555,4.174,4.327
07/07/2015,2015,Jul,Winter,Loic,Ambient,2,1,2,10685,-2.086,49.229,18.928,10.777,4.261,4.417
07/07/2015,2015,Jul,Winter,Loic,Ambient,2,1,2.1,10686,-4.934,79.737,10.954,10.657,4.214,4.369
07/07/2015,2015,Jul,Winter,Loic,Ambient,2,1,2.2,10687,1.357,48.01,23.779,9.808,3.878,4.02
07/07/2015,2015,Jul,Winter,Loic,Ambient,2,1,2.3,10688,-5.509,86.098,255.28,10.758,4.254,4.41
07/07/2015,2015,Jul,Winter,Loic,Ambient,2,1,2.5,10689,-6.571,76.432,9.478,10.881,4.303,4.46
07/07/2015,2015,Jul,Winter,Loic,Ambient,2,1,2.6,10690,,,,,,
07/07/2015,2015,Jul,Winter,Loic,Ambient,2,1,2.7,10691,-1.017,55.115,191.528,10.688,4.226,4.381
07/07/2015,2015,Jul,Winter,Chris,Ambient,3,2,3,10692,,,,,,
07/07/2015,2015,Jul,Winter,Chris,Ambient,3,2,3.1,10693,-2.123,54.256,4.89,10.09,3.99,4.136
07/07/2015,2015,Jul,Winter,Chris,Ambient,3,2,3.2,10694,3.886,60.381,14.146,10.564,4.177,4.33
07/07/2015,2015,Jul,Winter,Chris,Ambient,3,2,3.4,10695,-1.495,67.249,6.695,10.46,4.136,4.287
07/07/2015,2015,Jul,Winter,Chris,Ambient,3,2,3.5,10696,,63.534,37.69,10.41,4.116,4.267
07/07/2015,2015,Jul,Winter,Chris,Ambient,3,2,3.6,10697,-2.04,78.445,9.441,10.304,4.074,4.224
07/07/2015,2015,Jul,Winter,Chris,Ambient,3,2,3.7,10698,-2.551,66.107,1.084,10.082,3.987,4.133
07/07/2015,2015,Jul,Winter,Jasmine,Elevated,4,2,4,10699,,,,37.162,14.694,15.233
07/07/2015,2015,Jul,Winter,Jasmine,Elevated,4,2,4.1,10700,-4.513,92.547,6.466,11.102,4.39,4.551
